timestamp,root_pos_x,root_pos_y,root_pos_z,root_quat_x,root_quat_y,root_quat_z,root_quat_w,lumbar_yaw_joint,lumbar_roll_joint,lumbar_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_elbow_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_elbow_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_pitch_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_pitch_joint,right_ankle_pitch_joint,right_ankle_roll_joint
0.3333333333,-0.6617269888,-1.767338713,0.6198905199,0.0274543617,-0.04241503353,0.7445601648,0.6656405816,-0.053621214,-0.004575332336,0.0576592175,0.06214022323,-0.04699092081,0.1833528338,0.4032440077,0.0161725808,0,0,0.07951341245,-0.0253728012,0.1439851213,0.2356702955,0.01309030144,0,0,-0.2575646194,-0.1700573673,0.5841967607,1.06767649,-0.2798883932,0.4389475718,-0.182986355,-0.0967455875,0.006690011112,0.3548330688,-0.1148184035,0.02343206395
0.3666666667,-0.6606613146,-1.759125518,0.6205771123,0.02804691249,-0.04227913169,0.7427222289,0.6676747236,-0.0512238661,-0.00947191872,0.06148764205,0.07398879408,-0.04138550812,0.1881589323,0.3967027415,0.01619954607,0,0,0.07111494503,-0.0323348295,0.1491860025,0.2440025129,0.01345021963,0,0,-0.2274504376,-0.1900480676,0.5723239544,1.09697681,-0.3048644146,0.4351306959,-0.1607803469,-0.09873059577,-0.002607658123,0.3452568097,-0.1202715234,0.02169717297
0.4,-0.6597006941,-1.750758282,0.6213426183,0.02869484804,-0.04175005836,0.7407693963,0.6698464301,-0.04857812848,-0.0139632653,0.06527656495,0.08589507817,-0.03636001628,0.1925930683,0.3907755187,0.01610024942,0,0,0.06250090716,-0.03936219192,0.1539244542,0.2521615041,0.01367613159,0,0,-0.1955710991,-0.2054102085,0.5561986879,1.121817244,-0.3278121665,0.4351625515,-0.1378149151,-0.1004322866,-0.01227377038,0.3355627522,-0.1260423416,0.02020138678
0.4333333333,-0.6588899131,-1.742286087,0.6220927121,0.02957248631,-0.04113958074,0.7389402373,0.6718633258,-0.04507081253,-0.01780530752,0.06893014004,0.0976042765,-0.03249420821,0.1963988878,0.3852331316,0.01589737753,0,0,0.05354769643,-0.04619466408,0.157845163,0.259732785,0.01375027542,0,0,-0.1621145005,-0.2160515275,0.536314803,1.142282405,-0.3476054402,0.4395908977,-0.1141456642,-0.1018853261,-0.02211458832,0.3257830026,-0.1319362437,0.01886611914
0.4666666667,-0.6582639513,-1.733776105,0.6227469055,0.03084768206,-0.04076621776,0.7373090402,0.6736185235,-0.04032045348,-0.02084308858,0.07237008753,0.1089153447,-0.03023227336,0.1994927185,0.3800191551,0.01563068884,0,0,0.04416762427,-0.05268255828,0.1608107666,0.266486337,0.01367641648,0,0,-0.1273535239,-0.2221534633,0.5132533025,1.158485889,-0.3635639225,0.4476925494,-0.09002670513,-0.1031399917,-0.03181805821,0.3159423289,-0.1377157301,0.01763638274
0.5,-0.6578462659,-1.725297362,0.6232796827,0.03249805064,-0.04076161037,0.7357802145,0.6752109624,-0.03415309704,-0.02304739586,0.07552399314,0.1196789802,-0.0297901165,0.2018976681,0.3751525713,0.01534430115,0,0,0.03431487712,-0.05877101992,0.1628195994,0.2723334721,0.01348740712,0,0,-0.09157691985,-0.2241040126,0.487666184,1.170560805,-0.3754536331,0.4575176656,-0.06587117193,-0.1042429485,-0.041011936,0.3060357218,-0.1431343899,0.01646867426
0.5333333333,-0.6576502925,-1.716907585,0.6237228678,0.03426600494,-0.04098812119,0.7341598812,0.6768715414,-0.02658229981,-0.02452599188,0.0783336655,0.1298014246,-0.03108925116,0.2036961794,0.3706647303,0.01507589216,0,0,0.02399069148,-0.0644756835,0.1639530379,0.2772974713,0.0132424416,0,0,-0.0550498943,-0.2224216803,0.4602600642,1.178666255,-0.3834225122,0.4663996638,-0.04217109869,-0.1052255069,-0.0493343734,0.2960317803,-0.1479739856,0.01532145778
0.5666666667,-0.6576825955,-1.708649253,0.624264094,0.03578431704,-0.04106090912,0.7322050206,0.6789030064,-0.01778779563,-0.02550369633,0.08077326419,0.1392497902,-0.03374048499,0.2049995177,0.366568937,0.01484914849,0,0,0.01324180861,-0.06985327768,0.1643468675,0.2814928594,0.01301140766,0,0,-0.01800831731,-0.2176834462,0.4317684641,1.183001205,-0.3878880076,0.4717805063,-0.01938910945,-0.1061033049,-0.05650548436,0.2858983544,-0.1520755247,0.01415210708
0.6,-0.6579461483,-1.700554173,0.6248715272,0.03678085973,-0.04052396751,0.7297008202,0.6815729524,-0.008082771075,-0.02627718959,0.08286485616,0.1480534264,-0.03708975831,0.2059296749,0.3628535611,0.01466982973,0,0,0.002148439601,-0.07497430083,0.1641727811,0.2851043651,0.01285172098,0,0,0.01932453479,-0.2104628475,0.4029095975,1.183814645,-0.3894045256,0.4720342012,0.002152380534,-0.1068842686,-0.06238585366,0.2756330848,-0.155359854,0.01291978904
0.6333333333,-0.6584414675,-1.692649129,0.6254382438,0.03724227933,-0.0391683095,0.7266281218,0.6849017658,0.002135916917,-0.02715896824,0.08468352222,0.1562955565,-0.04032510457,0.206608344,0.359488797,0.01452661913,0,0,-0.009194472194,-0.07990368325,0.1636180062,0.2883582263,0.01278859397,0,0,0.05671427776,-0.2012787382,0.3743366385,1.18140294,-0.3885407446,0.4669673546,0.02235088732,-0.1075786426,-0.06700871337,0.2652783216,-0.1578371967,0.01159212238
0.6666666667,-0.6591639532,-1.6849553,0.6259542843,0.03742914119,-0.03727460618,0.7232857813,0.6885254836,0.01245096226,-0.02842563968,0.08634947699,0.1640916347,-0.04262861761,0.2071486024,0.3564382225,0.01439784038,0,0,-0.02069307069,-0.0846910634,0.1628602276,0.2914851077,0.01280852218,0,0,0.09389663647,-0.1905526633,0.3465917613,1.176090459,-0.3857888839,0.4578265653,0.04134447218,-0.1082066714,-0.07057768311,0.2549104859,-0.1596061272,0.01015468059
0.7,-0.6600987708,-1.677481138,0.6264160096,0.0377034659,-0.03550865928,0.7201440967,0.6918887655,0.02249005396,-0.03027984802,0.08800790907,0.1715574071,-0.04334302845,0.207648137,0.3536680529,0.01426214082,0,0,-0.03225989034,-0.08936846951,0.1620440305,0.2946817665,0.01286884802,0,0,0.1305697161,-0.1785757552,0.320072524,1.168196382,-0.381514811,0.4468506461,0.05946538287,-0.10880244,-0.07343118434,0.2446100871,-0.1608413189,0.008622760388
0.7333333333,-0.6612170003,-1.670214517,0.6268299929,0.03828406862,-0.0344761465,0.7174679538,0.6946837127,0.0319798958,-0.03282803526,0.08980006174,0.1787769522,-0.04211500863,0.2081855995,0.3511512115,0.01410783098,0,0,-0.04380893007,-0.09395157119,0.1612673879,0.2980812379,0.01291820698,0,0,0.1663984508,-0.165493745,0.2950139757,1.157996432,-0.3759459398,0.4365709349,0.07714435484,-0.1094140083,-0.07598463156,0.2344292857,-0.1617687839,0.007052157348
0.7666666667,-0.662475867,-1.663119889,0.6272047654,0.03913661719,-0.03428966249,0.7150910985,0.6970920062,0.04077805214,-0.03607232312,0.09183296607,0.1857823816,-0.03898138603,0.2088210243,0.3488684006,0.01393615191,0,0,-0.05524781439,-0.09844128498,0.1605817937,0.3017375962,0.01291772351,0,0,0.2010283146,-0.1513236648,0.2714854578,1.145689828,-0.3691870422,0.4291211416,0.09480001167,-0.1101004928,-0.07866655891,0.2243745074,-0.162630207,0.0055426969
0.8,-0.6638228984,-1.65614208,0.627542893,0.04006914728,-0.03451806219,0.712633689,0.6995399861,0.04887807069,-0.03991462916,0.09415760042,0.1925507193,-0.03437863926,0.2095981351,0.346809285,0.01375834997,0,0,-0.06647597205,-0.102824457,0.1600025932,0.3056268464,0.01285359408,0,0,0.2341036451,-0.1360097214,0.2493983114,1.131378578,-0.3612524287,0.4257490161,0.1127479757,-0.1109269301,-0.08186219764,0.2144133778,-0.163643388,0.004228634563
0.8333333333,-0.665201667,-1.649214992,0.627843942,0.04089240551,-0.03455255161,0.7099475377,0.7022167942,0.05638927709,-0.04417242092,0.09676241771,0.1990153529,-0.02907395744,0.2105447303,0.3449728452,0.01358993705,0,0,-0.07739342349,-0.1070740561,0.1595225119,0.3096630912,0.01273772112,0,0,0.265287583,-0.119508808,0.2285215229,1.115061672,-0.3521045122,0.4265855315,0.1311511541,-0.1119578984,-0.08587103745,0.2045022932,-0.1649689937,0.003254169773
0.8666666667,-0.6665566633,-1.64227261,0.6281039629,0.04150760031,-0.03408072411,0.707286975,0.704883507,0.06349627688,-0.04860562045,0.09958174416,0.20508578,-0.02403220395,0.2116693235,0.3433626322,0.01344474203,0,0,-0.08791737131,-0.1111501528,0.1591226751,0.3137261813,0.01259957425,0,0,0.2942839407,-0.1018792082,0.2085072807,1.096644362,-0.3416912727,0.4306364251,0.1500153512,-0.1132507791,-0.09087888128,0.1946204375,-0.1666918027,0.00273813363
0.9,-0.6678363757,-1.635259892,0.6283161843,0.04194199331,-0.03329437009,0.7050206464,0.7071621046,0.07040631328,-0.05295261783,0.1025117572,0.2106707909,-0.02024483792,0.2129561815,0.3419752074,0.01332952796,0,0,-0.09799840486,-0.1150035999,0.1587786156,0.3176932376,0.01247476525,0,0,0.3208627625,-0.08334123667,0.1889325296,1.075961295,-0.3299770867,0.4359631602,0.1692200068,-0.1148490711,-0.09694219577,0.1847945032,-0.1688191177,0.002737246268
0.9333333333,-0.6689955729,-1.628141462,0.6284724265,0.04235947795,-0.03267691062,0.7032245332,0.7089521493,0.07729678737,-0.0569714598,0.1054254154,0.2157021799,-0.01855246658,0.2143636656,0.3407864841,0.01324097725,0,0,-0.1076282057,-0.1185841994,0.158461693,0.3214654445,0.01239455826,0,0,0.3448884125,-0.06428809009,0.1693598367,1.052808895,-0.3169628277,0.4400518733,0.1885661974,-0.116776131,-0.1039828384,0.1751051957,-0.1712935374,0.003220232728
0.9666666667,-0.6699984841,-1.620906179,0.6285652676,0.04295389679,-0.03255522357,0.7016030386,0.7105267739,0.08427699957,-0.06048047699,0.1081817137,0.22015529,-0.01949111736,0.2158301795,0.339744379,0.01316839784,0,0,-0.1168351237,-0.1218521652,0.1581391798,0.3249840956,0.01237874768,0,0,0.3663428284,-0.04524296417,0.1494114439,1.026978796,-0.302693106,0.4403486324,0.2078245809,-0.1190307589,-0.1117935535,0.1656753806,-0.1740136305,0.004063480064
1,-0.6708232942,-1.613565715,0.628590947,0.04371914713,-0.03281694043,0.6997884622,0.7122554266,0.09137304701,-0.06339039854,0.1106304192,0.2240608167,-0.02318596718,0.2172879721,0.3387732929,0.01310228376,0,0,-0.1256692192,-0.1247871628,0.1577778954,0.3282333485,0.01243271471,0,0,0.3853320145,-0.02677725473,0.128840607,0.9982842253,-0.2872512877,0.434860506,0.2267727349,-0.1215871024,-0.1200574556,0.1566457575,-0.1768550614,0.005072099757
1.033333333,-0.671466162,-1.606146111,0.628551724,0.04435250864,-0.03306274537,0.6976737888,0.7142765531,0.09853490262,-0.06571893977,0.1126179285,0.227503041,-0.02930924008,0.2186801115,0.3377892303,0.0130421847,0,0,-0.1341818223,-0.1273888977,0.1573540838,0.3312308255,0.01254790184,0,0,0.4020657591,-0.009417355794,0.1075805365,0.9665753866,-0.2707454753,0.4226449908,0.2452193841,-0.1244004518,-0.1283854596,0.1481467929,-0.1796875555,0.00602066566
1.066666667,-0.6719419998,-1.598674308,0.6284557587,0.04450883198,-0.03303119071,0.6954622622,0.7164217656,0.105657389,-0.06758230474,0.1140007629,0.2306041708,-0.03711178445,0.219973842,0.3367193113,0.01299579278,0,0,-0.1424062342,-0.1296690776,0.1568663001,0.3340113243,0.01270424698,0,0,0.4168093078,0.006432076408,0.08575534444,0.9317455078,-0.2532896676,0.4040051377,0.2630182349,-0.1274172247,-0.1363718411,0.140275881,-0.1823884969,0.006700514545
1.1,-0.6722807094,-1.591165447,0.628314158,0.04417076106,-0.03283427207,0.693445837,0.7184035952,0.1126063299,-0.06916597511,0.1146688542,0.2334998446,-0.04552800842,0.2211653133,0.3355183061,0.01296891558,0,0,-0.1503460263,-0.1316404884,0.1563427297,0.3366112069,0.01287351047,0,0,0.4298169385,0.02053180521,0.06364732549,0.8937339558,-0.2349839782,0.3803029375,0.2800752267,-0.1305844447,-0.1436603449,0.1330861264,-0.1848572901,0.006959436344
1.133333333,-0.6725203405,-1.58361781,0.6281369499,0.04364842479,-0.03275774219,0.6917520536,0.7200700255,0.1192449902,-0.07068412933,0.1145730253,0.2363131529,-0.05334166069,0.2222742483,0.3341766377,0.01295570506,0,0,-0.1579744957,-0.1333095254,0.1558349981,0.3390595002,0.01302352411,0,0,0.4412652952,0.03281591507,0.04162759979,0.8525341642,-0.2158979689,0.3534620753,0.2963507677,-0.1338549361,-0.1500059851,0.1265885241,-0.1870323678,0.006724710062
1.166666667,-0.672700324,-1.576018301,0.6279299415,0.04314605316,-0.03289162242,0.6902529432,0.7215313116,0.1254585093,-0.07233818336,0.113745429,0.2391330987,-0.05938936907,0.2233308573,0.3327182793,0.01293982915,0,0,-0.1652438312,-0.1346754057,0.1553984312,0.3413775685,0.01312448677,0,0,0.4512057963,0.04336959606,0.02006881473,0.8082097488,-0.1960627868,0.3253656237,0.3118553201,-0.1371888904,-0.1553161257,0.1207649182,-0.1889066193,0.006007649739
1.2,-0.6728569062,-1.568354988,0.627693258,0.04244205212,-0.03303876459,0.6886691235,0.7230781083,0.1311729584,-0.07428143782,0.112302467,0.2420010252,-0.06277206245,0.2243606681,0.3311917634,0.01290842153,0,0,-0.1720990419,-0.1357357926,0.1550687408,0.3435848942,0.01315762791,0,0,0.4595510275,0.05236585207,-0.0007360896526,0.7609138165,-0.1754781119,0.2973648281,0.3266355998,-0.1405553356,-0.1596595727,0.1155865802,-0.1905330112,0.004892803572
1.233333333,-0.6730199668,-1.560629472,0.62742162,0.04115570169,-0.03298001956,0.6867919999,0.7249381183,0.1363635833,-0.07659337351,0.1104263623,0.2449069906,-0.06303922172,0.2253739049,0.3296595709,0.0128690245,0,0,-0.1784919094,-0.1364956457,0.1548490642,0.3457059461,0.01312303947,0,0,0.4661019295,0.05978811276,-0.02062961405,0.7109005098,-0.1541355838,0.2698644829,0.3407516063,-0.143935192,-0.1632408606,0.1110325636,-0.1920149545,0.003516574345
1.266666667,-0.6732088923,-1.552862782,0.6271061754,0.03932398108,-0.03274049434,0.6846838773,0.7270417269,0.1410482494,-0.07926650747,0.1083300116,0.2477962692,-0.0603065896,0.2263626386,0.3281887602,0.01285499553,0,0,-0.1843920671,-0.1369744626,0.1547148672,0.3477734452,0.01304075569,0,0,0.4706124072,0.06563932609,-0.03961187591,0.6585202244,-0.1320532006,0.2426800661,0.354250662,-0.147323881,-0.1663456345,0.107102562,-0.1934837163,0.002040144421
1.3,-0.6734277096,-1.545092195,0.6267372601,0.0375495593,-0.03254433126,0.6826936741,0.7290131991,0.1452683111,-0.08220961066,0.1062156207,0.2505836765,-0.05527073006,0.2273034769,0.3268421144,0.01291171344,0,0,-0.1897933967,-0.1372075868,0.1546318335,0.3498260758,0.01294213905,0,0,0.4728771494,0.07003644086,-0.05783167113,0.6042004362,-0.1093108905,0.2154469404,0.3671491929,-0.1507301793,-0.169271202,0.1038204945,-0.1950712756,0.0006219234418
1.333333333,-0.6736637789,-1.537360547,0.6263070463,0.03645402904,-0.03255756962,0.6812226918,0.7304428469,0.1490662623,-0.08526955199,0.1042386606,0.2531721634,-0.04910144103,0.2281612269,0.3256683299,0.01307008054,0,0,-0.1947148289,-0.13723988,0.1545739381,0.3519016208,0.01285640379,0,0,0.47281972,0.07316943823,-0.07555371869,0.5484251766,-0.08607864377,0.187908454,0.3794311933,-0.1541694493,-0.1722617142,0.1012275626,-0.1968870094,-0.000604995601
1.366666667,-0.6738940403,-1.529702781,0.6258112551,0.03602309245,-0.0327465822,0.6804041722,0.7312182715,0.1524718052,-0.08826773192,0.1024856839,0.2554724062,-0.04322409822,0.2288916151,0.3246918844,0.01332423756,0,0,-0.1991961731,-0.1371140214,0.1545317214,0.3540277101,0.01280182976,0,0,0.470555529,0.07527246139,-0.09310967893,0.4917287813,-0.06263245877,0.1601161869,0.3910641099,-0.1576513958,-0.175465678,0.09936712825,-0.1990019442,-0.001545700474
1.4,-0.6740967188,-1.522135213,0.6252498144,0.03559798788,-0.032980056,0.6799966765,0.7316075581,0.1555024234,-0.09103959347,0.1009700555,0.2574194787,-0.03903624056,0.2294452587,0.3239058362,0.0136284214,0,0,-0.2032906972,-0.1368589248,0.1545097109,0.3562122189,0.01278686921,0,0,0.4664111559,0.0765973119,-0.1108392408,0.4347112302,-0.03935640237,0.1324871828,0.4020243909,-0.1611647332,-0.1789240807,0.09826720726,-0.2014401999,-0.002144090709
1.433333333,-0.6742611011,-1.514650625,0.6246267359,0.03453410705,-0.03319603747,0.6795994855,0.7320177306,0.1581741917,-0.09346397605,0.09964535625,0.2589814138,-0.03762186628,0.2297760555,0.3232719843,0.01391525383,0,0,-0.20705615,-0.1364835992,0.1545178181,0.3584354137,0.01281699754,0,0,0.4608957148,0.0773767982,-0.1290267632,0.3780687276,-0.01673091876,0.1057192336,0.4123220526,-0.1646642996,-0.1825858155,0.09792783513,-0.2041771907,-0.00237213572
1.466666667,-0.6743898763,-1.507219099,0.6239493123,0.03280531661,-0.03342878307,0.6789677592,0.7326725801,0.1605116682,-0.09547544847,0.09843228476,0.2601566377,-0.03952641746,0.2298543317,0.3227314658,0.01412477643,0,0,-0.210545651,-0.1359783461,0.1545612762,0.3606463271,0.01289888549,0,0,0.4546342625,0.07777943862,-0.1478398934,0.3226213596,0.004691305232,0.08060994964,0.4220160361,-0.1680684221,-0.1863395175,0.09831955952,-0.2071461654,-0.002213194094
1.5,-0.6744951992,-1.499792808,0.6232266947,0.03094268033,-0.03370732108,0.678133689,0.7335128267,0.1625486801,-0.09706227392,0.09725124436,0.2609634565,-0.04463870367,0.2296811708,0.3222248515,0.01422900858,0,0,-0.2137996097,-0.1353216885,0.1546315444,0.3627656354,0.01303834852,0,0,0.448280685,0.07757021218,-0.1672788026,0.2693152288,0.02432115473,0.05754642533,0.4312160534,-0.1712720406,-0.1900495118,0.09939612983,-0.2102538674,-0.001648603819
1.533333333,-0.6745935265,-1.492312943,0.6224683724,0.02945829521,-0.03398225379,0.6772757618,0.7343534284,0.1643215838,-0.09825799242,0.09605049874,0.2614291168,-0.05220134374,0.2292977536,0.3217156737,0.01424115401,0,0,-0.2168391315,-0.1344902488,0.1547007273,0.3646963496,0.01323615216,0,0,0.4424270159,0.07650048501,-0.1871459421,0.2191829908,0.0415820865,0.03673895601,0.440070363,-0.1741731936,-0.1935867125,0.1011188742,-0.2134013381,-0.0006562678191
1.566666667,-0.6747023503,-1.484717317,0.6216832904,0.02840087125,-0.03416669674,0.6765194859,0.7350832691,0.1658634625,-0.09913225239,0.09482089234,0.2615839053,-0.06094584642,0.2287835882,0.3212080819,0.01420683344,0,0,-0.2196613714,-0.1334692515,0.1547233977,0.3663413817,0.01348760486,0,0,0.4375217726,0.07472728211,-0.2070452326,0.1732623517,0.05597416692,0.01854166349,0.4487424181,-0.1767011051,-0.1968495798,0.103483505,-0.2165018424,0.0007760653389
1.6,-0.6748383912,-1.47694776,0.6208798823,0.02743796388,-0.03423457927,0.6758536419,0.7357288947,0.1672060821,-0.09977996786,0.0935931663,0.2614598498,-0.06932643318,0.2282413612,0.3207505681,0.01418234133,0,0,-0.2222385554,-0.1322613999,0.1546486055,0.3676230325,0.01378696737,0,0,0.4338063407,0.07250150256,-0.2264164157,0.1324883132,0.06715025564,0.003124803588,0.4573813539,-0.1788305383,-0.1997732907,0.1065364799,-0.2194895035,0.002628409328
1.633333333,-0.6750164601,-1.46895711,0.6200668175,0.02627461404,-0.03427011431,0.6751786923,0.7363891209,0.1683892229,-0.1003044012,0.09242000679,0.2610899047,-0.07580988407,0.2277728738,0.3204231318,0.01420970389,0,0,-0.2245222147,-0.1308911075,0.1544400077,0.3684968766,0.01413193412,0,0,0.4312777373,0.07012850397,-0.2446035831,0.09758327601,0.07499395845,-0.009499155739,0.4660912258,-0.1805736045,-0.2023274936,0.1103716344,-0.2223186211,0.004827649294
1.666666667,-0.6752499681,-1.46071553,0.61925398,0.02495656204,-0.03441538304,0.6744002871,0.737141102,0.1694706562,-0.1007926173,0.09134905944,0.2605046697,-0.07916754448,0.2274556209,0.3203116007,0.01429931403,0,0,-0.2264510188,-0.1294012931,0.1540958288,0.3689555855,0.01452232976,0,0,0.429686553,0.06791300196,-0.2609452073,0.06896784214,0.07968406289,-0.01941139975,0.474903983,-0.1819530362,-0.2045054417,0.1151074061,-0.2249589928,0.007237748438
1.7,-0.6755531695,-1.45221517,0.6184528699,0.02381763949,-0.03475128416,0.6734968713,0.7379885044,0.1705284654,-0.1012877292,0.09039520693,0.2597268947,-0.07871204033,0.2273286553,0.3204771287,0.01442762796,0,0,-0.2279580216,-0.1278427325,0.153657261,0.3690245285,0.01495180885,0,0,0.4285769736,0.06610461033,-0.2748606911,0.04670883319,0.08173002883,-0.02671214894,0.4837626395,-0.1829707507,-0.2063093759,0.1208546798,-0.2273920972,0.009665846834
1.733333333,-0.6759416726,-1.443471871,0.6176756861,0.02318316895,-0.03521589919,0.6725231792,0.7388741128,0.1716511437,-0.101766943,0.08952087705,0.2587656475,-0.07442911396,0.2273903193,0.3209306393,0.01455034201,0,0,-0.2289747303,-0.1262600241,0.1531977807,0.3687536076,0.01539815289,0,0,0.4273692673,0.06485893007,-0.2859054416,0.03051435649,0.08196584799,-0.03146509277,0.492521123,-0.1835863561,-0.2077381856,0.1276898818,-0.2296079112,0.01188451723
